0.391304	0.417722	0.000000	0.038961	0.054348	0.103175	0.000000	0.292929	0.010204	0.425000	0.134021	0.000000	0.009804	0.103093	0.031250	0.010309	0.074468	0.029851	0.000000	0.010417	0.055556	0.000000	0.055556	0.009615	0.009346	0.000000	0.372340	0.350515	0.033708	0.038462	0.000000	0.417582	0.008929	0.010638	0.020202	0.000000	0.026786	0.183673	0.020408	0.020833	0.315789	0.162162	0.009709	0.480769	0.013514	0.154639	0.000000	0.009259	0.000000	0.000000
0.260000	0.271845	0.000000	0.010204	0.037037	0.018182	0.000000	0.197802	0.022727	0.272000	0.081395	0.009804	0.042735	0.048387	0.000000	0.025862	0.051020	0.009091	0.000000	0.000000	0.010753	0.000000	0.027778	0.000000	0.010000	0.000000	0.240385	0.357143	0.037037	0.000000	0.010417	0.193878	0.009615	0.000000	0.000000	0.025974	0.000000	0.034091	0.009174	0.009259	0.184466	0.071429	0.000000	0.254902	0.010101	0.089109	0.010204	0.000000	0.000000	0.000000
0.441176	0.229167	0.000000	0.018692	0.010526	0.071429	0.000000	0.215054	0.000000	0.218750	0.079208	0.000000	0.019608	0.040404	0.000000	0.000000	0.024096	0.011364	0.019417	0.000000	0.081633	0.000000	0.027027	0.011236	0.021739	0.026087	0.234568	0.333333	0.000000	0.008772	0.019802	0.342857	0.010000	0.000000	0.008772	0.011236	0.011111	0.086207	0.000000	0.014925	0.266667	0.107527	0.000000	0.215054	0.010870	0.076923	0.000000	0.024691	0.021053	0.010870
0.288660	0.177083	0.000000	0.019048	0.011111	0.019417	0.009804	0.173469	0.000000	0.296610	0.139130	0.011905	0.009709	0.049505	0.000000	0.030928	0.020833	0.000000	0.010309	0.000000	0.011628	0.008929	0.000000	0.021739	0.010638	0.009434	0.311321	0.314815	0.000000	0.000000	0.000000	0.308642	0.000000	0.019608	0.000000	0.000000	0.020833	0.057143	0.008772	0.010101	0.137500	0.054945	0.000000	0.215054	0.009259	0.038095	0.000000	0.010000	0.000000	0.000000
0.455556	0.267327	0.000000	0.000000	0.054348	0.060870	0.000000	0.262626	0.000000	0.527778	0.130435	0.025000	0.000000	0.030612	0.000000	0.051546	0.009259	0.000000	0.011765	0.021978	0.070000	0.011628	0.026087	0.046296	0.000000	0.000000	0.346939	0.365385	0.048544	0.028302	0.020202	0.428571	0.010309	0.009346	0.000000	0.010204	0.000000	0.029703	0.029412	0.010870	0.277778	0.062500	0.024194	0.345455	0.000000	0.163636	0.000000	0.000000	0.011765	0.000000
0.531915	0.273684	0.011628	0.043956	0.054348	0.046729	0.000000	0.329412	0.000000	0.400000	0.237624	0.000000	0.000000	0.033333	0.043956	0.041667	0.043478	0.018349	0.020408	0.021277	0.010526	0.000000	0.010309	0.028846	0.000000	0.037037	0.363636	0.380435	0.000000	0.010000	0.052632	0.414141	0.017094	0.062500	0.000000	0.013514	0.000000	0.038095	0.009524	0.036364	0.324074	0.098765	0.021739	0.457944	0.009434	0.093750	0.000000	0.057143	0.009174	0.050000
0.467213	0.325301	0.022222	0.000000	0.040404	0.040816	0.000000	0.268817	0.000000	0.415094	0.245614	0.019417	0.000000	0.029703	0.000000	0.021978	0.000000	0.021505	0.010526	0.022472	0.038835	0.000000	0.058824	0.010989	0.000000	0.000000	0.357895	0.427273	0.000000	0.020202	0.019231	0.400000	0.000000	0.010101	0.000000	0.009434	0.045455	0.084211	0.000000	0.018519	0.327273	0.079545	0.020000	0.365385	0.000000	0.103774	0.000000	0.016807	0.018018	0.000000
0.263158	0.214286	0.018692	0.034483	0.031915	0.009009	0.000000	0.203540	0.000000	0.223301	0.116279	0.000000	0.000000	0.037383	0.018519	0.034884	0.000000	0.010989	0.020833	0.049020	0.000000	0.008000	0.009259	0.000000	0.000000	0.000000	0.411765	0.270833	0.038095	0.000000	0.020408	0.333333	0.000000	0.000000	0.000000	0.000000	0.009524	0.024590	0.012500	0.027273	0.232143	0.035714	0.022222	0.193878	0.019608	0.091837	0.009804	0.019608	0.000000	0.000000
0.491228	0.322917	0.024390	0.037037	0.055556	0.009901	0.009615	0.321429	0.000000	0.462264	0.164948	0.000000	0.020408	0.063063	0.000000	0.019048	0.009615	0.035088	0.011236	0.000000	0.043478	0.019417	0.000000	0.021978	0.020202	0.023810	0.401869	0.380435	0.010000	0.030303	0.000000	0.401709	0.051020	0.009804	0.013333	0.039604	0.010870	0.078947	0.008403	0.019417	0.317308	0.053191	0.022222	0.297872	0.000000	0.127660	0.009434	0.009259	0.029126	0.000000
0.403509	0.359223	0.018182	0.009804	0.075472	0.029412	0.011111	0.227273	0.009615	0.413793	0.123457	0.008772	0.019608	0.089888	0.020833	0.026316	0.056180	0.000000	0.017094	0.019417	0.012500	0.008929	0.031915	0.049505	0.025424	0.000000	0.402174	0.403846	0.028037	0.009804	0.000000	0.490385	0.036036	0.019417	0.000000	0.029412	0.000000	0.062500	0.000000	0.000000	0.295455	0.070000	0.029126	0.271739	0.000000	0.170455	0.010101	0.000000	0.010417	0.000000
