0.491667	0.008772	0.010417	0.227273	0.072917	0.009259	0.065934	0.000000	0.059406	0.068627	0.021277	0.134021	0.000000	0.079208	0.019048	0.088235	0.000000	0.000000	0.041237	0.000000	0.000000	0.091667	0.364486	0.019417	0.030928	0.482759	0.009804	0.008850	0.000000	0.396226	0.009009	0.021739	0.025862	0.044444	0.213592	0.035088	0.011111	0.008696	0.000000	0.000000	0.000000	0.000000	0.247619	0.038462	0.020202	0.000000	0.008130	0.036145	0.012500	0.021277
0.220183	0.018182	0.011111	0.056180	0.053763	0.054348	0.045455	0.000000	0.009524	0.020619	0.009346	0.056604	0.008696	0.046729	0.000000	0.036145	0.000000	0.019048	0.051724	0.022472	0.008621	0.031250	0.237113	0.000000	0.010204	0.239583	0.000000	0.000000	0.035714	0.176991	0.000000	0.000000	0.000000	0.008929	0.072165	0.000000	0.017699	0.000000	0.021505	0.000000	0.000000	0.000000	0.054545	0.011494	0.000000	0.000000	0.026087	0.000000	0.042105	0.000000
0.320388	0.000000	0.009804	0.060606	0.021978	0.008929	0.010753	0.008929	0.054054	0.017241	0.049020	0.077778	0.000000	0.037383	0.009346	0.060606	0.000000	0.000000	0.040000	0.000000	0.010417	0.070796	0.245098	0.035088	0.031579	0.164706	0.030000	0.011765	0.000000	0.271028	0.000000	0.010204	0.009615	0.000000	0.128713	0.011236	0.030612	0.021053	0.000000	0.000000	0.009434	0.000000	0.105769	0.016949	0.010101	0.000000	0.010526	0.009346	0.000000	0.009804
0.457944	0.000000	0.016949	0.191489	0.009709	0.011236	0.091954	0.011494	0.063830	0.070796	0.010101	0.111111	0.025316	0.095238	0.039216	0.095238	0.000000	0.050420	0.057143	0.056818	0.000000	0.034483	0.277228	0.000000	0.028302	0.292683	0.000000	0.010204	0.079545	0.276596	0.010000	0.009804	0.000000	0.009615	0.160377	0.010204	0.000000	0.009615	0.008929	0.050000	0.000000	0.017857	0.080808	0.042553	0.000000	0.010101	0.067416	0.010989	0.000000	0.000000
0.274725	0.009434	0.010309	0.155556	0.000000	0.000000	0.000000	0.000000	0.059406	0.020833	0.020408	0.020833	0.000000	0.041667	0.028846	0.025316	0.000000	0.019802	0.026087	0.009615	0.000000	0.059406	0.277778	0.000000	0.010101	0.205882	0.000000	0.000000	0.019608	0.157303	0.000000	0.009901	0.000000	0.000000	0.125000	0.000000	0.022472	0.021277	0.000000	0.000000	0.000000	0.000000	0.073684	0.029412	0.030000	0.009524	0.022222	0.000000	0.000000	0.000000
0.269565	0.010204	0.012346	0.062500	0.010204	0.020000	0.053191	0.010309	0.032609	0.019608	0.000000	0.064220	0.000000	0.000000	0.033708	0.008475	0.009434	0.020000	0.018018	0.000000	0.000000	0.056818	0.221154	0.009259	0.021053	0.232877	0.011765	0.000000	0.029703	0.213483	0.000000	0.010309	0.000000	0.000000	0.156863	0.000000	0.000000	0.000000	0.009804	0.000000	0.009009	0.000000	0.140496	0.015748	0.000000	0.000000	0.043478	0.010309	0.030000	0.000000
0.536082	0.000000	0.009901	0.122449	0.058824	0.072165	0.100917	0.000000	0.125000	0.016129	0.059406	0.122449	0.020202	0.058140	0.138889	0.038835	0.037975	0.020408	0.055556	0.022222	0.000000	0.100917	0.316327	0.011494	0.000000	0.231481	0.000000	0.000000	0.054054	0.397590	0.000000	0.000000	0.000000	0.020833	0.158879	0.028302	0.043478	0.010309	0.000000	0.000000	0.020202	0.010309	0.192308	0.063158	0.019048	0.008772	0.019802	0.000000	0.000000	0.030000
0.510204	0.011494	0.019608	0.166667	0.020408	0.052174	0.069565	0.026316	0.050000	0.045455	0.067797	0.107527	0.000000	0.086538	0.029412	0.094737	0.000000	0.015748	0.053571	0.000000	0.000000	0.094737	0.389831	0.000000	0.022727	0.403846	0.009174	0.017699	0.000000	0.387097	0.009901	0.009259	0.041237	0.000000	0.191919	0.009009	0.000000	0.000000	0.010204	0.045045	0.000000	0.000000	0.172840	0.000000	0.000000	0.000000	0.010204	0.008403	0.000000	0.000000
0.386792	0.010989	0.000000	0.159574	0.020202	0.045455	0.107843	0.040541	0.017094	0.009346	0.035294	0.177083	0.000000	0.025862	0.126126	0.052083	0.000000	0.042105	0.020000	0.018868	0.020000	0.157895	0.422222	0.000000	0.020408	0.304878	0.009709	0.000000	0.030612	0.393617	0.000000	0.019608	0.009434	0.000000	0.197531	0.000000	0.042105	0.000000	0.000000	0.000000	0.000000	0.000000	0.152174	0.025000	0.017241	0.000000	0.038462	0.000000	0.000000	0.000000
0.555556	0.034188	0.019231	0.083333	0.058824	0.120482	0.112245	0.000000	0.116667	0.020619	0.000000	0.137615	0.000000	0.030928	0.070588	0.031250	0.020408	0.022222	0.164948	0.035714	0.009009	0.057851	0.330097	0.000000	0.077670	0.356322	0.000000	0.000000	0.009009	0.393939	0.000000	0.009259	0.000000	0.000000	0.162162	0.010753	0.027273	0.038462	0.031250	0.009091	0.028846	0.008264	0.118182	0.078947	0.010417	0.000000	0.066667	0.010101	0.029412	0.000000
