43	1	41	35	1	0	0	3	6	27	0	2	0	2	0	5	0	0	0	1	1	6	14	1	0	1	38	19	7	3	3	16	1	0	1	1	0	21	25	0	2	41	0	16	4	0	19	3	0	1
32	0	52	38	1	3	1	4	13	36	1	3	0	0	8	2	1	4	1	1	6	12	16	0	0	4	34	26	21	2	0	10	1	0	3	4	0	22	39	2	0	44	5	31	3	3	33	0	0	0
38	0	45	34	1	0	0	2	10	35	4	0	0	0	9	4	0	6	3	3	6	7	16	0	0	0	37	17	10	1	2	13	1	0	2	0	6	20	44	0	3	35	9	24	0	6	27	1	0	0
25	0	39	41	1	1	0	2	4	31	0	0	0	1	0	3	2	5	2	0	4	8	14	0	0	1	16	19	8	3	1	14	1	1	1	0	0	17	32	1	3	36	6	20	0	6	22	0	1	0
35	3	38	39	4	2	1	0	13	35	1	0	0	0	0	2	0	8	0	0	1	9	10	0	0	2	52	22	18	3	0	13	0	1	0	0	2	26	42	0	0	46	4	20	1	2	21	0	0	1
32	0	30	28	1	2	1	4	4	24	1	8	0	1	7	2	0	5	4	0	1	0	20	0	1	0	46	18	20	2	0	17	1	0	5	0	1	25	37	0	0	34	0	22	0	3	29	0	0	2
30	0	30	37	2	3	0	3	11	42	4	1	2	1	2	0	0	3	2	1	6	4	11	0	0	0	30	15	16	4	2	19	0	0	0	1	0	23	25	0	0	37	2	18	0	4	25	2	0	0
52	0	40	40	1	2	2	2	8	23	1	1	1	0	9	1	2	4	3	0	1	5	15	0	1	0	31	19	11	1	0	12	1	1	0	2	0	23	35	4	0	41	2	16	1	4	20	0	0	0
44	0	31	38	3	1	0	0	3	34	0	2	0	0	2	4	1	5	1	1	0	4	18	2	0	1	38	24	14	4	0	18	4	0	1	3	2	22	27	0	7	49	2	15	1	3	22	0	1	2
26	0	18	23	1	6	1	1	5	20	0	0	0	1	2	0	0	1	3	1	2	6	11	0	0	0	27	10	8	1	0	10	0	0	0	2	1	12	22	0	0	28	2	18	0	5	15	4	0	2
