0.410000	0.009091	0.056604	0.063158	0.103448	0.094118	0.009009	0.010101	0.016667	0.010638	0.045455	0.054348	0.021053	0.000000	0.000000	0.250000	0.038462	0.024096	0.017094	0.000000	0.010638	0.057143	0.009804	0.000000	0.134615	0.000000	0.158879	0.034783	0.011765	0.000000	0.000000	0.128713	0.000000	0.091837	0.019417	0.000000	0.021053	0.011628	0.019802	0.489796	0.404255	0.008403	0.126316	0.023529	0.018692	0.000000	0.183673	0.011111	0.011765	0.000000
0.294643	0.000000	0.053763	0.039604	0.114583	0.051724	0.018868	0.000000	0.050000	0.000000	0.009434	0.021739	0.010638	0.000000	0.000000	0.112150	0.100000	0.023256	0.000000	0.012346	0.000000	0.048077	0.000000	0.000000	0.112360	0.000000	0.121212	0.009259	0.020000	0.000000	0.000000	0.078261	0.010638	0.011236	0.000000	0.000000	0.000000	0.020408	0.016667	0.265306	0.320000	0.000000	0.031250	0.023810	0.024793	0.000000	0.131313	0.000000	0.000000	0.000000
0.433962	0.000000	0.052083	0.119565	0.163043	0.052632	0.031250	0.010638	0.056075	0.000000	0.000000	0.000000	0.019231	0.000000	0.000000	0.164835	0.094340	0.000000	0.000000	0.034091	0.000000	0.018692	0.000000	0.009091	0.123457	0.000000	0.119565	0.009804	0.000000	0.000000	0.000000	0.067308	0.000000	0.031915	0.000000	0.000000	0.021053	0.000000	0.010309	0.377778	0.459184	0.027027	0.022989	0.022727	0.000000	0.043011	0.168317	0.000000	0.000000	0.000000
0.323232	0.000000	0.142857	0.073684	0.128713	0.063830	0.000000	0.030303	0.010204	0.000000	0.000000	0.022472	0.000000	0.000000	0.018868	0.134831	0.020619	0.000000	0.000000	0.000000	0.000000	0.020000	0.052632	0.009901	0.126437	0.027273	0.085714	0.000000	0.000000	0.000000	0.022989	0.065934	0.000000	0.031915	0.018692	0.018182	0.000000	0.009901	0.033708	0.202247	0.367089	0.000000	0.029703	0.009615	0.010526	0.010417	0.160714	0.000000	0.000000	0.000000
0.279570	0.000000	0.090909	0.022472	0.067416	0.058252	0.019048	0.000000	0.058824	0.019417	0.023438	0.000000	0.008929	0.000000	0.000000	0.119266	0.091954	0.000000	0.000000	0.000000	0.010000	0.000000	0.010101	0.007634	0.020202	0.000000	0.088235	0.000000	0.000000	0.000000	0.009524	0.022472	0.000000	0.029412	0.000000	0.000000	0.000000	0.000000	0.027778	0.222222	0.255556	0.016949	0.056604	0.028846	0.000000	0.032258	0.126316	0.009804	0.019802	0.000000
0.382609	0.000000	0.058824	0.031579	0.114583	0.099099	0.017241	0.022727	0.029703	0.021978	0.008929	0.025641	0.053763	0.000000	0.010638	0.232558	0.171717	0.033333	0.017241	0.020000	0.000000	0.010753	0.000000	0.010000	0.082353	0.040816	0.148515	0.000000	0.010101	0.000000	0.000000	0.091743	0.021277	0.032258	0.019802	0.018868	0.007874	0.000000	0.022727	0.305882	0.330189	0.000000	0.017544	0.010309	0.000000	0.000000	0.150943	0.000000	0.051282	0.000000
0.314815	0.009259	0.088496	0.058824	0.154762	0.031250	0.017857	0.025000	0.074074	0.000000	0.000000	0.064815	0.033613	0.000000	0.000000	0.144330	0.144578	0.007937	0.000000	0.008772	0.058252	0.036364	0.000000	0.000000	0.060000	0.000000	0.122222	0.027778	0.000000	0.000000	0.000000	0.068182	0.000000	0.019802	0.011111	0.008403	0.000000	0.010870	0.029412	0.336842	0.270588	0.000000	0.039216	0.038462	0.000000	0.027523	0.242991	0.000000	0.009346	0.000000
0.231884	0.000000	0.103774	0.123711	0.021053	0.078431	0.030075	0.021053	0.019048	0.000000	0.000000	0.000000	0.000000	0.009259	0.000000	0.175824	0.021277	0.009804	0.020619	0.000000	0.008403	0.000000	0.000000	0.009709	0.076190	0.010989	0.112150	0.000000	0.022222	0.000000	0.019417	0.078947	0.009615	0.060870	0.036697	0.008772	0.000000	0.059406	0.018692	0.188235	0.163265	0.000000	0.072165	0.034091	0.026549	0.009346	0.108911	0.000000	0.011364	0.010989
0.474747	0.008929	0.045455	0.137255	0.154639	0.050505	0.000000	0.010309	0.041667	0.000000	0.000000	0.000000	0.000000	0.064220	0.011111	0.218750	0.150538	0.000000	0.017241	0.018519	0.012195	0.038835	0.009009	0.000000	0.101852	0.018182	0.232323	0.000000	0.000000	0.008772	0.008772	0.105263	0.000000	0.142857	0.010204	0.020619	0.018182	0.000000	0.066667	0.481928	0.445783	0.012048	0.096774	0.029412	0.000000	0.022989	0.144144	0.000000	0.019417	0.000000
0.301075	0.000000	0.044944	0.078652	0.114286	0.065574	0.009615	0.000000	0.009434	0.000000	0.000000	0.000000	0.020408	0.000000	0.009259	0.133929	0.036036	0.000000	0.011494	0.000000	0.028571	0.010417	0.029126	0.000000	0.090909	0.000000	0.148148	0.000000	0.000000	0.000000	0.000000	0.028302	0.000000	0.016667	0.011765	0.010309	0.000000	0.021053	0.020202	0.196078	0.272727	0.025000	0.020202	0.011628	0.009174	0.009524	0.138298	0.000000	0.020833	0.000000
