0.402439	0.000000	0.020202	0.008929	0.072917	0.339623	0.074380	0.000000	0.000000	0.000000	0.000000	0.021505	0.019608	0.011111	0.011111	0.000000	0.019802	0.000000	0.010101	0.066667	0.057143	0.010417	0.000000	0.000000	0.044444	0.019608	0.220000	0.000000	0.073684	0.010526	0.021505	0.000000	0.009901	0.000000	0.009615	0.057692	0.142857	0.000000	0.009709	0.000000	0.010101	0.020619	0.000000	0.011364	0.000000	0.034884	0.000000	0.340659	0.096491	0.009346	0.072072	0.012195	0.020408	0.223140	0.009615	0.000000	0.009804	0.050000	0.019048	0.254902	0.136364	0.037383	0.106796	0.000000	0.000000	0.060000	0.018018	0.068627	0.010870	0.000000	0.009615	0.041667	0.000000	0.008772	0.030000	0.000000	0.030000	0.018519	0.000000	0.000000	0.000000	0.010753	0.022472	0.028037	0.000000	0.386139	0.010526	0.000000	0.009346	0.008850	0.000000	0.020408	0.000000	0.000000	0.000000	0.020000	0.020408	0.000000	0.000000	0.016667
0.500000	0.000000	0.018868	0.012048	0.076923	0.303030	0.122222	0.000000	0.000000	0.000000	0.000000	0.012048	0.011628	0.017857	0.000000	0.000000	0.033058	0.029412	0.028302	0.010204	0.067308	0.010204	0.047170	0.000000	0.038835	0.000000	0.285714	0.000000	0.047619	0.000000	0.010870	0.000000	0.010204	0.000000	0.000000	0.058824	0.134021	0.029412	0.009709	0.000000	0.030303	0.039216	0.000000	0.009709	0.000000	0.045872	0.000000	0.400000	0.101010	0.000000	0.032967	0.009434	0.009259	0.188889	0.000000	0.019231	0.000000	0.072165	0.031579	0.250000	0.101124	0.051282	0.128713	0.000000	0.000000	0.030928	0.000000	0.081081	0.000000	0.000000	0.038835	0.066038	0.009901	0.031579	0.011494	0.032609	0.019231	0.056604	0.000000	0.000000	0.000000	0.049505	0.045455	0.040816	0.011905	0.400000	0.000000	0.000000	0.009615	0.000000	0.000000	0.049020	0.000000	0.009901	0.009346	0.000000	0.009174	0.020833	0.000000	0.000000
0.270270	0.010526	0.010753	0.000000	0.074074	0.234043	0.072917	0.000000	0.000000	0.000000	0.000000	0.000000	0.008850	0.010101	0.000000	0.000000	0.010870	0.000000	0.000000	0.039216	0.023529	0.009434	0.055556	0.000000	0.022472	0.018692	0.127660	0.000000	0.026786	0.028571	0.000000	0.000000	0.024096	0.000000	0.000000	0.010417	0.160714	0.000000	0.000000	0.000000	0.000000	0.000000	0.010989	0.019417	0.000000	0.000000	0.000000	0.266667	0.032520	0.000000	0.034091	0.000000	0.032967	0.160920	0.000000	0.008264	0.000000	0.012048	0.000000	0.240385	0.023256	0.031250	0.038462	0.000000	0.000000	0.000000	0.000000	0.036364	0.000000	0.000000	0.000000	0.047619	0.010000	0.000000	0.016529	0.000000	0.019048	0.018868	0.000000	0.000000	0.019417	0.060000	0.009709	0.052632	0.000000	0.178218	0.008929	0.000000	0.009524	0.000000	0.000000	0.043011	0.000000	0.008197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.371429	0.020000	0.021739	0.000000	0.030303	0.270270	0.023256	0.000000	0.009009	0.000000	0.000000	0.000000	0.000000	0.019417	0.010753	0.000000	0.016260	0.000000	0.009901	0.000000	0.095745	0.019417	0.010753	0.000000	0.022222	0.018519	0.191667	0.000000	0.058252	0.000000	0.029703	0.010753	0.000000	0.000000	0.000000	0.063830	0.166667	0.000000	0.000000	0.000000	0.000000	0.037037	0.000000	0.000000	0.010204	0.012195	0.000000	0.333333	0.111111	0.020408	0.074468	0.010526	0.000000	0.136364	0.020202	0.000000	0.000000	0.073394	0.000000	0.265306	0.100840	0.008772	0.049020	0.000000	0.000000	0.018692	0.019802	0.042105	0.000000	0.000000	0.000000	0.011905	0.000000	0.010417	0.010101	0.000000	0.017544	0.019231	0.000000	0.000000	0.000000	0.042105	0.000000	0.000000	0.000000	0.395604	0.029126	0.000000	0.000000	0.010000	0.018182	0.056604	0.000000	0.000000	0.022727	0.010417	0.000000	0.010204	0.000000	0.000000
0.208333	0.000000	0.051020	0.010753	0.064220	0.327273	0.000000	0.019048	0.000000	0.000000	0.020833	0.021978	0.000000	0.019048	0.009804	0.053191	0.008696	0.000000	0.010309	0.029412	0.075269	0.000000	0.061404	0.000000	0.041237	0.000000	0.114583	0.009524	0.073394	0.000000	0.000000	0.000000	0.000000	0.018868	0.000000	0.074766	0.172727	0.028571	0.009804	0.000000	0.000000	0.041237	0.000000	0.000000	0.000000	0.045977	0.009615	0.270833	0.111111	0.031915	0.029703	0.000000	0.000000	0.086614	0.000000	0.000000	0.000000	0.094118	0.025000	0.307692	0.043956	0.082474	0.031915	0.000000	0.000000	0.000000	0.021505	0.036697	0.000000	0.009901	0.000000	0.000000	0.020202	0.010000	0.000000	0.000000	0.011765	0.028846	0.008475	0.021505	0.000000	0.043011	0.021739	0.010101	0.000000	0.248000	0.011905	0.009709	0.010417	0.030612	0.010753	0.010309	0.000000	0.012500	0.009709	0.012346	0.007812	0.010101	0.000000	0.000000
0.268519	0.038462	0.038095	0.010989	0.030928	0.276596	0.011111	0.019417	0.000000	0.000000	0.021978	0.009524	0.000000	0.022472	0.000000	0.000000	0.000000	0.000000	0.022222	0.042553	0.087379	0.025862	0.047619	0.000000	0.102564	0.009615	0.181818	0.008929	0.047170	0.011364	0.000000	0.010417	0.000000	0.000000	0.000000	0.080645	0.075000	0.042017	0.010417	0.000000	0.017857	0.044444	0.000000	0.000000	0.000000	0.050000	0.010000	0.172043	0.051020	0.000000	0.090909	0.000000	0.000000	0.098039	0.000000	0.010204	0.000000	0.059829	0.000000	0.227723	0.010417	0.019231	0.051020	0.008696	0.022222	0.000000	0.020000	0.080000	0.000000	0.000000	0.000000	0.000000	0.028571	0.000000	0.009615	0.009524	0.000000	0.019048	0.007299	0.000000	0.000000	0.022727	0.000000	0.000000	0.010638	0.282828	0.009091	0.000000	0.009901	0.000000	0.000000	0.020202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.356436	0.009524	0.021053	0.000000	0.034483	0.225490	0.065934	0.009615	0.000000	0.000000	0.000000	0.011628	0.000000	0.024691	0.000000	0.000000	0.027778	0.000000	0.000000	0.045455	0.111111	0.021739	0.049020	0.000000	0.063291	0.023256	0.163462	0.000000	0.078947	0.000000	0.000000	0.010101	0.000000	0.000000	0.000000	0.098039	0.168539	0.000000	0.000000	0.018868	0.031250	0.030303	0.000000	0.000000	0.000000	0.033333	0.000000	0.252874	0.083333	0.010417	0.090909	0.010870	0.010000	0.182692	0.000000	0.019231	0.000000	0.028571	0.000000	0.333333	0.071429	0.018018	0.045045	0.000000	0.000000	0.018692	0.000000	0.050505	0.000000	0.000000	0.000000	0.021277	0.009524	0.000000	0.022222	0.030612	0.034483	0.020619	0.000000	0.000000	0.000000	0.061856	0.010000	0.000000	0.000000	0.314815	0.000000	0.009174	0.022472	0.000000	0.000000	0.061224	0.000000	0.000000	0.000000	0.000000	0.010204	0.000000	0.000000	0.000000
0.394495	0.000000	0.101266	0.000000	0.019802	0.346154	0.031579	0.009346	0.000000	0.000000	0.000000	0.020408	0.000000	0.021739	0.000000	0.000000	0.019608	0.000000	0.000000	0.008929	0.094595	0.030928	0.052174	0.000000	0.019417	0.009434	0.164948	0.000000	0.061947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114286	0.127273	0.000000	0.011494	0.009346	0.000000	0.022222	0.010101	0.000000	0.000000	0.029703	0.008621	0.352941	0.090909	0.030928	0.093750	0.000000	0.022222	0.154545	0.031250	0.000000	0.000000	0.090909	0.018349	0.190909	0.022727	0.044944	0.095238	0.011628	0.009174	0.009901	0.010870	0.063158	0.009434	0.000000	0.000000	0.030612	0.000000	0.009615	0.009804	0.009524	0.019417	0.020202	0.000000	0.011111	0.000000	0.066038	0.008621	0.023256	0.009901	0.404040	0.000000	0.022222	0.009804	0.000000	0.000000	0.009709	0.000000	0.000000	0.000000	0.000000	0.009259	0.000000	0.035714	0.000000
0.309278	0.000000	0.024096	0.009259	0.042553	0.287037	0.018018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028846	0.000000	0.000000	0.010753	0.000000	0.000000	0.011494	0.047619	0.020619	0.021978	0.020202	0.017857	0.009524	0.240385	0.000000	0.056075	0.000000	0.000000	0.022989	0.020202	0.000000	0.000000	0.047619	0.166667	0.019608	0.009346	0.000000	0.000000	0.009901	0.000000	0.000000	0.000000	0.000000	0.000000	0.357143	0.081633	0.000000	0.000000	0.000000	0.020833	0.150000	0.010753	0.000000	0.000000	0.051724	0.000000	0.275000	0.056075	0.038095	0.039216	0.000000	0.000000	0.010309	0.020202	0.022222	0.000000	0.000000	0.030303	0.009709	0.010101	0.021978	0.021739	0.000000	0.000000	0.022727	0.000000	0.000000	0.000000	0.044444	0.000000	0.046296	0.000000	0.280374	0.021053	0.019048	0.010638	0.009009	0.000000	0.072917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.342593	0.000000	0.056075	0.000000	0.029703	0.204301	0.009615	0.010101	0.000000	0.000000	0.009709	0.000000	0.000000	0.010638	0.000000	0.000000	0.016529	0.010000	0.000000	0.009804	0.000000	0.000000	0.018868	0.008547	0.018519	0.000000	0.235294	0.000000	0.056818	0.000000	0.000000	0.020408	0.010638	0.000000	0.019417	0.044643	0.113636	0.009804	0.000000	0.000000	0.027273	0.022472	0.000000	0.011111	0.010417	0.025210	0.000000	0.217949	0.084906	0.009524	0.067416	0.000000	0.017857	0.180000	0.000000	0.010638	0.000000	0.049505	0.000000	0.200000	0.058824	0.041667	0.057692	0.000000	0.000000	0.000000	0.000000	0.061224	0.010000	0.000000	0.011765	0.009524	0.010526	0.021053	0.036697	0.010204	0.020408	0.000000	0.000000	0.000000	0.000000	0.010989	0.010000	0.029703	0.000000	0.283019	0.000000	0.021739	0.000000	0.000000	0.000000	0.048077	0.000000	0.000000	0.010309	0.010101	0.000000	0.017094	0.000000	0.000000
